time,ghi_actual_wh_m2,ghi_forecast_wh_m2,temp_c,load_kw
2025-03-12 04:00:00,0.0,84.62403271336815,23.74,23.324353891394367
2025-03-12 05:00:00,0.0,127.916643373236,23.12,29.64086534446503
2025-03-12 06:00:00,29.58,178.5396221650817,23.58,36.37898674030799
2025-03-12 07:00:00,214.45,300.2367240337044,26.49,45.036999119900294
2025-03-12 08:00:00,457.75,627.0246687039139,31.6,47.791994471202614
2025-03-12 09:00:00,689.05,833.684477180521,36.49,45.87912152706839
2025-03-12 10:00:00,873.83,925.4534130824812,38.95,36.40267340153588
2025-03-12 11:00:00,991.33,938.247227847445,40.57,34.468829994895934
2025-03-12 12:00:00,1046.78,886.9163519481967,41.56,29.849271028592124
2025-03-12 13:00:00,999.8,792.0599796698451,41.92,28.94346047939012
2025-03-12 14:00:00,831.03,599.4770181709968,41.77,29.522102120979294
2025-03-12 15:00:00,606.08,336.8952998382513,41.11,35.60721741699271
2025-03-12 16:00:00,348.73,133.04869346230404,39.83,43.075520158991374
2025-03-12 17:00:00,104.65,-52.06471431677028,36.15,52.7064569745573
2025-03-12 18:00:00,0.0,-158.995440686195,31.85,60.25266188180064
2025-03-12 19:00:00,0.0,-53.43445651934528,30.67,75.84679994481345
2025-03-12 20:00:00,0.0,38.1172201488514,29.65,77.29291266628138
2025-03-12 21:00:00,0.0,6.1914085041057945,28.7,74.27038763355789
2025-03-12 22:00:00,0.0,-15.897980292936992,27.74,63.836054858713325
2025-03-12 23:00:00,0.0,-26.778985682908854,26.77,45.76804342851427
2025-03-13 00:00:00,0.0,-25.763310370299266,25.83,20.142095670072816
2025-03-13 01:00:00,0.0,-13.030396906018185,24.93,21.196570218195262
2025-03-13 02:00:00,0.0,10.38619055489211,24.05,20.025539046027674
2025-03-13 03:00:00,0.0,42.788761491791945,23.2,21.38643406259764
2025-03-13 04:00:00,0.0,81.87141404715244,22.39,24.51178405034398
2025-03-13 05:00:00,0.0,124.91934749224556,21.65,28.939254456144972
2025-03-13 06:00:00,34.88,176.25352784316016,22.32,36.331682450663386
2025-03-13 07:00:00,253.35,306.48478788457305,25.48,41.65240063333424
2025-03-13 08:00:00,518.03,673.4314279807069,30.48,48.918527009444176
2025-03-13 09:00:00,755.5,870.3846296629683,36.26,44.556352969301756
2025-03-13 10:00:00,934.4,945.4071111913196,38.94,35.87228861690823
2025-03-13 11:00:00,1037.78,943.4975535822068,40.49,36.31282762790046
2025-03-13 12:00:00,1054.05,879.9776575413435,41.36,30.59502081505854
2025-03-13 13:00:00,988.17,753.141702670584,41.72,28.94650590469316
2025-03-13 14:00:00,815.72,582.924418595402,41.59,31.229289465263275
2025-03-13 15:00:00,587.97,338.757380670565,40.96,33.762047287640165
2025-03-13 16:00:00,331.6,133.47651665837142,39.79,45.05853460982647
2025-03-13 17:00:00,95.85,-52.019933494053845,35.98,47.1383904820555
2025-03-13 18:00:00,0.0,-150.7851147457693,31.74,62.30270580081214
2025-03-13 19:00:00,0.0,-42.60653736675749,30.56,79.73517757346545
2025-03-13 20:00:00,0.0,38.09683038095351,29.64,82.70565134522322
2025-03-13 21:00:00,0.0,6.476865254676312,28.84,75.60699804967506
2025-03-13 22:00:00,0.0,-15.225117952306476,28.07,61.77278645789334
2025-03-13 23:00:00,0.0,-25.800276823809924,27.25,48.41910254243627
2025-03-14 00:00:00,0.0,-24.64187313591508,26.38,20.043965188751418
2025-03-14 01:00:00,0.0,-11.908959671633994,25.48,20.074437240302483
2025-03-14 02:00:00,0.0,11.629966396663647,24.66,20.24636113173841
2025-03-14 03:00:00,0.0,44.277214548338215,23.93,21.201403401345097
2025-03-14 04:00:00,0.0,83.58415455057555,23.23,23.627647892035878
2025-03-14 05:00:00,0.0,126.63208799566866,22.49,27.824217103000315
2025-03-14 06:00:00,32.25,178.93771887437106,23.23,36.40317518828296
2025-03-14 07:00:00,220.48,310.96234916093533,26.61,45.931101662599225
2025-03-14 08:00:00,470.2,639.1809829601917,31.4,46.025365104010014
2025-03-14 09:00:00,683.55,852.8839531560399,37.2,44.45389921332576
2025-03-14 10:00:00,916.3,909.6201748961104,39.73,36.086419148871464
2025-03-14 11:00:00,1029.1,1016.0578499320084,41.39,36.296281401748004
2025-03-14 12:00:00,1020.72,893.0865647370263,42.41,30.77723564359249
2025-03-14 13:00:00,914.17,714.9289241515357,42.82,30.716408017610892
2025-03-14 14:00:00,744.3,514.7283708604293,42.73,31.137543899401667
2025-03-14 15:00:00,499.25,325.098139271824,42.13,33.79009451756725
2025-03-14 16:00:00,277.3,90.97629454339804,40.94,44.565642760688746
2025-03-14 17:00:00,79.25,-20.677921510806456,36.96,48.0580159489758
2025-03-14 18:00:00,0.0,-105.4460018375834,32.63,62.46614480978916
2025-03-14 19:00:00,0.0,-19.86180832144514,31.49,76.09599491795488
2025-03-14 20:00:00,0.0,40.01346856335556,30.58,78.81980611381553
2025-03-14 21:00:00,0.0,8.495452276567832,29.83,77.40552982600889
2025-03-14 22:00:00,0.0,-12.900684411946544,29.21,62.089385409910264
2025-03-14 23:00:00,0.0,-23.57779212293947,28.34,48.286742512264716
2025-03-15 00:00:00,0.0,-22.827183793002504,27.27,19.606177463871134
2025-03-15 01:00:00,0.0,-10.542845222475094,26.15,19.711601563508793
2025-03-15 02:00:00,0.0,12.710624095252044,25.19,20.97117009900298
2025-03-15 03:00:00,0.0,45.17436433584556,24.37,21.62134352905453
2025-03-15 04:00:00,0.0,84.11428851592079,23.49,25.000490991822875
2025-03-15 05:00:00,0.0,127.2233912647076,22.78,31.060747985494604
2025-03-15 06:00:00,29.48,178.95467017738125,23.44,35.83277439468192
2025-03-15 07:00:00,192.77,301.481347234139,26.5,44.79890969354406
2025-03-15 08:00:00,426.25,593.3837984590248,31.1,46.30201258991371
2025-03-15 09:00:00,625.25,808.971382745723,36.15,43.66518001314698
2025-03-15 10:00:00,810.65,873.5625734077396,38.86,36.296933107483454
2025-03-15 11:00:00,936.1,929.1191274066902,40.52,35.028145705878366
2025-03-15 12:00:00,918.53,880.6248765813185,41.57,30.15761769650143
2025-03-15 13:00:00,900.85,666.6428066066949,42.02,29.28546621453932
2025-03-15 14:00:00,689.55,610.4555026533578,41.92,29.551860956366117
2025-03-15 15:00:00,464.95,244.8053852920964,41.26,36.062987228323756
2025-03-15 16:00:00,251.82,98.41227206745153,40.03,42.48315790375723
2025-03-15 17:00:00,77.6,-18.80021743363463,36.6,53.34848023755854
2025-03-15 18:00:00,0.0,-76.67205958909526,32.25,65.8409703149872
2025-03-15 19:00:00,0.0,-18.66627960365497,31.06,79.32659682192958
2025-03-15 20:00:00,0.0,38.8512517931756,30.01,80.7357401343972
2025-03-15 21:00:00,0.0,6.945829916327881,29.07,83.20697097626045
2025-03-15 22:00:00,0.0,-15.245507720204373,28.06,68.98630934213702
2025-03-15 23:00:00,0.0,-26.208072181767815,27.05,52.120492264306925
2025-03-16 00:00:00,0.0,-25.35551501234137,26.03,19.19191847073226
2025-03-16 01:00:00,0.0,-12.602211780162392,25.14,20.178592829955942
2025-03-16 02:00:00,0.0,11.03866312762473,24.37,19.618697271250824
2025-03-16 03:00:00,0.0,43.522793136116135,23.56,22.152012984624708
2025-03-16 04:00:00,0.0,82.7073945309661,22.8,24.35788063806447
2025-03-16 05:00:00,0.0,126.06117449452763,22.21,29.165566395464552
2025-03-16 06:00:00,30.05,177.0534822920476,22.72,34.2734998101752
2025-03-16 07:00:00,198.05,295.6305201959762,25.34,43.385575553897105
2025-03-16 08:00:00,444.0,590.6869680938075,29.65,48.9858702086536
2025-03-16 09:00:00,674.45,815.6300795964752,34.2,46.33491263701732
2025-03-16 10:00:00,857.53,904.4713227449656,37.19,38.22730772134192
2025-03-16 11:00:00,965.78,919.9964797276853,39.31,34.447683912148435
2025-03-16 12:00:00,1018.58,847.8630946551926,40.58,31.422013143466035
2025-03-16 13:00:00,934.05,773.9909079213551,41.04,30.30885413690329
2025-03-16 14:00:00,784.55,523.4227073850474,40.86,29.145510269519452
2025-03-16 15:00:00,583.72,336.8035307352424,40.21,35.16600811095069
2025-03-16 16:00:00,332.25,149.8694635184852,39.16,44.04483776923043
2025-03-16 17:00:00,97.97,-49.27286768848722,36.31,48.75749396880079
2025-03-16 18:00:00,0.0,-145.5755404153343,33.15,63.03613220051398
2025-03-16 19:00:00,0.0,-42.27181853018354,32.03,78.38215420459927
2025-03-16 20:00:00,0.0,40.68633090398607,30.91,83.17519023256912
2025-03-16 21:00:00,0.0,9.59649974305411,30.37,78.80394828778172
2025-03-16 22:00:00,0.0,-12.003534624439212,29.65,65.61642591580424
2025-03-16 23:00:00,0.0,-22.94570931810476,28.65,50.973744507076496
2025-03-17 00:00:00,0.0,-22.15432145237199,27.6,19.976176230591815
2025-03-17 01:00:00,0.0,-9.564136363376178,26.63,20.3180261158381
2025-03-17 02:00:00,0.0,13.750502258044634,25.7,20.116294698365653
2025-03-17 03:00:00,0.0,45.7044983011908,24.63,20.96023714005219
2025-03-17 04:00:00,0.0,84.19584758751238,23.53,23.846473866490665
2025-03-17 05:00:00,0.0,127.01949358572864,22.68,27.406359268848465
2025-03-17 06:00:00,34.2,177.4076759967818,22.85,37.50529969288473
2025-03-17 07:00:00,232.18,302.5427347444054,25.3,44.70371301566368
2025-03-17 08:00:00,480.88,639.5896746947029,29.95,48.05273868880205
2025-03-17 09:00:00,717.5,837.0878774366861,35.09,45.996718742252895
2025-03-17 10:00:00,903.4,930.8344908685144,37.86,34.82884810889393
2025-03-17 11:00:00,1019.5,939.5415813898878,39.7,34.03330781116859
2025-03-17 12:00:00,1060.72,886.2517696179353,40.83,31.39609028078831
2025-03-17 13:00:00,992.53,774.9785582297176,41.35,29.40650056166659
2025-03-17 14:00:00,847.58,573.168611609503,41.3,30.828002261884517
2025-03-17 15:00:00,607.67,376.588498511965,40.69,34.68669862301194
2025-03-17 16:00:00,343.45,119.53383549974993,39.48,44.556633402782076
2025-03-17 17:00:00,98.2,-60.27511550766488,35.94,50.57805054288369
2025-03-17 18:00:00,0.0,-162.03236320773655,31.81,64.48942497770035
2025-03-17 19:00:00,0.0,-45.12979377598603,30.77,74.79637909474627
2025-03-17 20:00:00,0.0,38.64735411419665,29.91,74.94154539477216
2025-03-17 21:00:00,0.0,6.925440148429985,29.06,77.12595323527576
2025-03-17 22:00:00,0.0,-15.225117952306476,28.07,65.89619484836913
2025-03-17 23:00:00,0.0,-26.432359628644647,26.94,50.15168772112105
2025-03-18 00:00:00,0.0,-25.620581995013996,25.9,19.472214543579497
2025-03-18 01:00:00,0.0,-12.928448066528702,24.98,20.457189941623167
2025-03-18 02:00:00,0.0,10.56969846597316,24.14,20.82581281782688
2025-03-18 03:00:00,0.0,43.05382847446457,23.33,22.213423034647093
2025-03-18 04:00:00,0.0,82.17726056562086,22.54,23.155554624793773
2025-03-18 05:00:00,0.0,125.1028554033266,21.74,28.8847241996941
2025-03-18 06:00:00,37.12,176.3438405750352,22.01,37.80506918020675
2025-03-18 07:00:00,240.52,310.58823097587924,24.5,44.78146280578312
2025-03-18 08:00:00,491.27,652.2293477640054,29.04,46.386781501707986
2025-03-18 09:00:00,719.38,847.4418295171932,34.43,45.26424112113379
2025-03-18 10:00:00,894.17,926.5081906058548,37.25,37.63850326449186
2025-03-18 11:00:00,998.15,930.4343230580122,39.0,36.27089977495438
2025-03-18 12:00:00,1037.6,871.212018610958,40.1,31.345438479061997
2025-03-18 13:00:00,984.72,775.1053003665195,40.63,29.184502560671415
2025-03-18 14:00:00,845.33,599.1279103187248,40.65,32.03164244321096
2025-03-18 15:00:00,627.4,385.5746384659773,40.09,34.22391135481649
2025-03-18 16:00:00,352.33,152.47748591058175,39.01,42.91621595271305
2025-03-18 17:00:00,101.3,-71.71833666838535,35.99,49.21765053903278
2025-03-18 18:00:00,0.0,-166.49773289794177,32.83,65.24263378565763
2025-03-18 19:00:00,0.0,-48.044475878062144,31.25,71.99982445296953
2025-03-18 20:00:00,0.0,38.23955875623877,29.71,76.85528772369562
2025-03-18 21:00:00,0.0,5.600105235066863,28.41,70.77775624269839
2025-03-18 22:00:00,0.0,-16.570842633567494,27.41,63.62871868791455
2025-03-18 23:00:00,0.0,-27.16639127296884,26.58,47.54968354205711
2025-03-19 00:00:00,0.0,-25.02927872597506,26.19,19.76926993398925
2025-03-19 01:00:00,0.0,-11.541943849471906,25.66,20.449720900396294
2025-03-19 02:00:00,0.0,11.99698221882575,24.84,19.910973824582126
2025-03-19 03:00:00,0.0,44.277214548338215,23.93,21.368273633187428
2025-03-19 04:00:00,0.0,82.64622522727242,22.77,23.56703393604691
2025-03-19 05:00:00,0.0,125.34753261810134,21.86,29.668697676550174
2025-03-19 06:00:00,37.47,177.77912843136193,22.49,37.50318422193514
2025-03-19 07:00:00,246.98,313.9417360823189,25.25,43.77649236678111
2025-03-19 08:00:00,522.55,663.892690019902,29.47,47.75274907926471
2025-03-19 09:00:00,759.62,885.4821023088158,34.12,46.10805420153859
2025-03-19 10:00:00,935.97,946.6690890979818,37.78,37.43285799989124
2025-03-19 11:00:00,1035.1,939.8267601554502,39.56,34.65936550612382
2025-03-19 12:00:00,1048.65,871.0578957274449,40.61,31.75278456056353
2025-03-19 13:00:00,977.05,744.8390336298772,41.09,28.45573793626479
2025-03-19 14:00:00,814.25,574.3952058975891,41.09,31.971128477912465
2025-03-19 15:00:00,589.78,353.1177086017723,40.59,36.25500950259774
2025-03-19 16:00:00,331.52,137.76027013781226,39.39,44.0658634798195
2025-03-19 17:00:00,93.43,-54.01835148243924,36.43,49.43351789589105
2025-03-19 18:00:00,0.0,-150.9375838688326,33.38,63.16785024593002
2025-03-19 19:00:00,0.0,-36.16208931295645,32.23,76.92080720241499
2025-03-19 20:00:00,0.0,41.86893744206392,31.49,79.11013231416854
2025-03-19 21:00:00,0.0,10.045074636807785,30.59,75.9190199884596
2025-03-19 22:00:00,0.0,-11.677298338072902,29.81,65.22914024056502
2025-03-19 23:00:00,0.0,-22.61947303173845,28.81,48.37108170295166
2025-03-20 00:00:00,0.0,-21.64457725492464,27.85,19.630284356005582
2025-03-20 01:00:00,0.0,-8.748545647460404,27.03,19.33338725829874
2025-03-20 02:00:00,0.0,15.116616707203548,26.37,19.65338779131639
2025-03-20 03:00:00,0.0,47.98815230575495,25.75,20.057019253954145
2025-03-20 04:00:00,0.0,87.37665137958386,25.09,24.3012595771203
2025-03-20 05:00:00,0.0,130.91393925422642,24.59,30.6605205927425
2025-03-20 06:00:00,35.65,183.42065176998412,25.23,38.55722682040549
2025-03-20 07:00:00,226.65,317.3849796541663,27.77,42.52367093480305
2025-03-20 08:00:00,491.88,646.5416126719628,32.26,49.03927999344912
2025-03-20 09:00:00,732.42,878.2265110205351,37.31,46.61553131032585
2025-03-20 10:00:00,912.08,955.49721175282,39.84,36.48924614227219
2025-03-20 11:00:00,1010.9,947.968763313968,41.38,36.285534042561395
2025-03-20 12:00:00,1055.75,870.2263668877594,42.28,29.264508487212343
2025-03-20 13:00:00,988.08,787.7057222769274,42.62,29.648143926223817
2025-03-20 14:00:00,837.62,579.7241506264672,42.42,29.6927887687195
2025-03-20 15:00:00,600.67,370.4418631531847,41.73,35.3850101514256
2025-03-20 16:00:00,319.58,123.68593764743784,40.54,41.63986705446749
2025-03-20 17:00:00,90.05,-83.45096705529517,38.01,50.002717564663534
2025-03-20 18:00:00,0.0,-138.94688344784723,34.37,65.52021328356416
2025-03-20 19:00:00,0.0,-29.81689113922444,33.26,73.61503544598294
2025-03-20 20:00:00,0.0,43.23505189122282,32.16,77.27138572733148
2025-03-20 21:00:00,0.0,11.105342567498283,31.11,70.51022277284994
2025-03-20 22:00:00,0.0,-11.024825765340296,30.13,63.058320953255084
2025-03-20 23:00:00,0.0,-21.90583115531216,29.16,48.34187532812859
2025-03-21 00:00:00,0.0,-20.58430932423414,28.37,19.06938835259117
2025-03-21 01:00:00,0.0,-7.606718645178333,27.59,20.324381043908463
2025-03-21 02:00:00,0.0,15.728309744140375,26.67,20.027651184685176
2025-03-21 03:00:00,0.0,47.92698300206126,25.72,20.53618550783516
2025-03-21 04:00:00,0.0,86.64261973525967,24.73,23.384945151572012
2025-03-21 05:00:00,0.0,130.037179234617,24.16,30.0169787575342
2025-03-21 06:00:00,38.28,181.9534651719903,24.65,37.64496055952978
2025-03-21 07:00:00,235.38,316.9325103993526,27.19,44.530085826426536
2025-03-21 08:00:00,494.55,648.5637693503277,30.86,48.8870144986902
2025-03-21 09:00:00,726.65,862.5326283625358,35.13,43.15107303184353
2025-03-21 10:00:00,903.38,936.9574124449884,38.43,37.03218105692427
2025-03-21 11:00:00,1005.17,937.6442666673964,40.96,36.335320378875785
2025-03-21 12:00:00,1062.43,873.8893380054584,42.35,30.701374763637155
2025-03-21 13:00:00,968.4,806.8408911745572,42.76,29.797021568266896
2025-03-21 14:00:00,801.2,546.0236295162056,42.56,29.95330527482868
2025-03-21 15:00:00,579.17,342.8524022490021,41.79,35.71232754455696
2025-03-21 16:00:00,327.65,135.46167842117103,40.47,44.40920001595921
2025-03-21 17:00:00,95.93,-45.57371936231385,37.72,44.89558184114448
2025-03-21 18:00:00,0.0,-142.4225238200885,33.35,65.83637962758306
2025-03-21 19:00:00,0.0,-39.2407514295652,32.26,68.493776457469
2025-03-21 20:00:00,0.0,41.44075231620816,31.28,78.52148226013152
2025-03-21 21:00:00,0.0,9.127535081402556,30.14,77.70517260196104
2025-03-21 22:00:00,0.0,-13.084192323027594,29.12,62.96130623169507
2025-03-21 23:00:00,0.0,-23.53701258714368,28.36,47.036209146899964
2025-03-22 00:00:00,0.0,-22.15432145237199,27.6,19.343757762969997
2025-03-22 01:00:00,0.0,-9.523356827580386,26.65,20.669606175941823
2025-03-22 02:00:00,0.0,13.87284086543201,25.76,19.13141156711044
2025-03-22 03:00:00,0.0,46.43852994551499,24.99,21.939783034468253
